"BLCA.CN"	"BRCA.US"	"CLLE.ES"	"CMDI.UK"	"COAD.US"	"EOPC.DE"	"ESAD.UK"	"ESCA.CN"	"GACA.CN"	"GBM.US"	"KIRC.US"	"LAML.KR"	"LGG.US"	"LICA.FR"	"LINC.JP"	"LIRI.JP"	"LUSC.KR"	"LUSC.US"	"MALY.DE"	"NBL.US"	"ORCA.IN"	"OV.AU"	"OV.US"	"PACA.AU"	"PACA.CA"	"PAEN.AU"	"PBCA.DE"	"PRAD.CA"	"PRAD.UK"	"PRAD.US"	"READ.US"	"RECA.CN"	"RECA.EU"	"SKCM.US"	"STAD.US"	"THCA.SA"	"THCA.US"	"UCEC.US"
"TCF7L2"	8.12198867306867e-100	2.19385373592e-85	0.04839186101652	-1	2.60892098861236e-64	-1	-9.9902643276969e-86	4.21517582291266e-05	0.937223208230422	6.14704061985233e-06	6.11935028433925e-30	-1.38251601556669e-20	0.000232845348909538	5.77835072546358e-14	4.82532337781278e-69	-2.1267478718549e-43	1.1589816000868e-63	5.15373453453756e-20	-0.14191813926668	-1	3.71672952652045e-08	0.0313840561261758	0.0667643236521509	-9.96791976777e-57	-1.3913008374055e-19	-0.869444575469254	-0.0268069808623591	0.0253185677223308	0.959655242466022	3.1196435532325e-10	1.10027075766435e-08	0.71250407757279	0.786007232633641	0.278560123222404	1.62616577719012e-32	1.15389581787762e-262	1.44451141588655e-35	4.67599228696473e-05
"TEAD4"	2.41649079839437e-57	1.00466575463791e-78	0.0186345535742956	1	2.90865545349415e-33	-0.610765390958742	-1.27378572005049e-70	9.80644107943102e-06	1	0.000530032486178456	2.55566331766554e-29	-0.00190848224258434	1.00430457019559e-06	3.55290553486729e-08	1.75955380195589e-15	-2.97125772966072e-25	9.41096314981594e-45	1.03911293315399e-29	-2.5891361553355e-07	1	6.82483044799025e-06	-0.648817652855167	0.18212716094383	-1.33308909918746e-44	-1.10359774134771e-12	-0.2708993068362	-0.000122434616453681	-0.972111759234645	0.898534400152924	8.6817253123292e-07	1.27801555357467e-10	0.673653653726455	0.902201317975779	7.31453121387743e-19	1.66077053387966e-48	4.53770788737925e-54	4.52569436566493e-20	8.83437066998322e-29
"TFAP2A"	8.63219048567928e-46	4.04412548868154e-62	0.666479098769598	-1	7.072038301013e-71	-0.595380704354681	-2.40295789976257e-44	2.20058859208149e-08	0.937223208230422	0.0162925302795466	4.06064947122489e-68	-5.33411497991129e-38	1.30979384957454e-06	5.085720070643e-61	5.02675066601077e-32	-8.12207955290667e-87	7.60500573058745e-34	2.14671530707988e-22	-0.00169227427970033	-1	5.40779385449136e-10	0.000838641841464547	-0.969827635091	-1.15169805128835e-25	-8.26916489804243e-11	-0.867381932420413	-0.0567907834862442	-0.900629492779518	-0.260846028387	1.25352107780924e-06	6.07229436272446e-09	0.899120449994	-0.50911464264995	0.0382506136476014	3.00509470030762e-18	2.1255677947756e-269	1.47927367728587e-26	1.71111151110185e-08
"TFAP2C"	5.6002137530584e-70	3.19826767238816e-86	0.591614061567303	1	9.93433126874891e-94	-0.970708034452252	-2.52657339209323e-64	2.38790900714333e-09	0.8067921242902	0.000485369758942112	3.67354550327865e-74	-1.19377533983717e-50	0.00226929473017651	1.30336342797582e-66	1.96674506692885e-27	-1.92038558384067e-104	1.00813240010371e-35	2.27087635174364e-29	-0.00862298485013	-1	1.31957184859029e-13	0.00011496905720269	0.969827635091	-3.833097324913e-31	-2.72658463302633e-14	-0.856926030631867	-0.139172555330144	-1	-0.159811879527067	3.47790305811324e-11	3.55804651551588e-11	0.6913679635555	-0.227413262514032	3.41163504879527e-06	7.874359220602e-27	2.77586206896552e-306	2.47355300887954e-30	1.93883484881198e-12
"THAP1"	3.9072857793725e-57	5.40567222685823e-75	0.188855441169369	-1	1.00011851398996e-54	-0.107763492835846	-3.89360799106947e-13	1.60352905873231e-11	-1	0.000135403888406508	6.21066221548173e-33	-5.62320744025339e-42	3.33074823840048e-15	6.44685726190658e-09	7.75936495584552e-39	-2.00383949677833e-101	2.0173874849259e-124	2.05933908376832e-12	-0.0246166367510673	-1	0.00165733454732108	3.77472960899672e-07	8.04743557825884e-07	-2.74010466891054e-08	-1.18067264114168e-05	0.815596285109808	-0.0527118798819667	0.575913350591133	-0.997044261505629	1.63286125814599e-06	1.41875512213697e-13	0.543093538748469	-2.09983183846544e-12	1.01496945572884e-11	1.20053925142849e-23	4.03948608946438e-175	4.39606913981667e-22	3.82226551756385e-09
"TRIM28"	2.98254377193067e-56	2.52904630177352e-101	0.855667299612647	-1	1.2393920830725e-58	-0.855977338180077	-8.69120760594149e-30	0.00704523643096252	-1	3.47707141316161e-08	7.24428585544897e-38	-3.0879321308744e-07	1.76994382588375e-05	0.0189773774249177	8.51801167912854e-06	-5.62468437595153e-66	1.58736403747867e-40	1.04154460819909e-36	-1.5893232932118e-05	-1	2.44222180179303e-08	-0.324239890395492	0.00111314297253803	-5.78005204545699e-22	-8.1362087200324e-06	-0.707587962153333	-0.0116781918517766	0.29975346794693	-1	2.60245606700732e-07	9.91372352341646e-15	-1	-6.45919979784614e-05	1.06613290449015e-31	3.01740931646721e-49	3.734244848824e-62	5.36615386848e-10	7.83866223904969e-95
"UBTF"	6.44e-306	5.03125e-306	0.201716762904475	-1	4.6e-306	-0.00904171141690833	-6.54418823616833e-74	8.92692308258771e-17	0.396392865431687	8.05166767299382e-56	2.71749829501092e-93	-8.57021632186218e-188	1.82844945969915e-69	2.8533821578094e-25	5.882276175279e-93	-4.47222222222222e-306	1.40560971795179e-114	1.25084772812496e-155	0.152594615190938	1	1.25018245228897e-28	-0.0278014782318	0.00132277200688208	-1.17339371650764e-56	-1.8955803754237e-33	-0.611123175394831	-0.000151682946354917	0.03391686679724	-0.824315583087077	2.15833452907386e-67	2.71947426125988e-101	-1	-1.33496323644711e-36	2.20991514300579e-124	6.70833333333333e-306	2.77586206896552e-306	7.99395701140313e-75	8.529407030022e-88
"USF1"	3.55218189161758e-50	2.9147312512053e-78	0.11691160246472	-1	6.32965097581303e-82	0.19335200624698	-3.45350692265537e-49	1.75676486652858e-06	-0.999525740000417	2.30829851543159e-07	1.53950558768311e-42	-1.8828654791527e-31	3.57677259480333e-08	3.15078291265885e-20	3.24436730899867e-27	-3.69641242752984e-104	5.55496836375833e-89	2.88708187251859e-38	-1.763710606672e-12	1	0.000161106530938671	0.0133948830328212	0.0141105068998814	-1.23908859537351e-28	-3.26897707655262e-14	-0.867381932420413	-3.4393817478628e-05	0.34684642917183	0.835332052726067	5.22254388443554e-07	2.05131045669789e-15	-1	0.842029551277419	1.02326098884043e-13	5.0326103898337e-85	1.08980716270885e-224	5.41881684636085e-10	1.32586469915875e-31
"USF2"	3.07908174074449e-36	2.50178683279068e-48	0.558293219163795	-1	1.00955130112106e-29	0.320240827300333	-6.90421747062071e-31	3.62588001238307e-08	-1	1.33787540929829e-05	3.11728241468477e-27	-3.14716339171967e-13	0.000644295196714969	1.50374233694488e-06	6.91070635794724e-20	-1.29533953415284e-65	1.18653627785296e-56	1.18585117392811e-29	-0.00115110320562246	1	1.7625549768157e-11	0.00655844835995364	0.0186631039635786	-1.62131257791653e-18	-9.20631891928694e-05	-0.2708993068362	-9.4411525175065e-05	0.344961071992287	-0.780837286163667	1.45235175900342e-13	1.6803285433466e-05	-1	-0.667086760860255	4.29822157133773e-10	9.4991317660064e-46	4.59392934715842e-91	1.96034333225214e-12	1.652059011211e-08
"WRNIP1"	3.011985318913e-80	3.98910580285389e-156	0.000905357461723	1	1.89477900957307e-70	-0.133709886024929	-2.31598987804567e-47	8.40856841509091e-08	0.779679609076156	2.48917571478582e-13	3.525599428985e-36	-5.53678403663077e-12	3.13576480943657e-14	-0.0189773774249177	9.43783794776152e-09	-9.79128312045476e-71	2.09891004319716e-63	5.14096795413035e-47	1.0336566674441e-60	-1	5.63843556143805e-05	-0.000127123837040887	1.70650701626761e-07	-7.50893782116279e-50	-3.33773544803028e-11	-0.796975855566643	-4.6118138394073e-05	0.191282011879388	-0.824315583087077	5.51915356873533e-23	0.0015006730276986	0.536978980479346	-0.530054185769427	3.18758302715741e-17	1.34447599437441e-66	2.81910424238309e-92	3.43794115122396e-11	1.44014630098376e-52
"YY1"	6.44e-306	5.03125e-306	0.000588388422830005	1	4.6e-306	-0.0697141151801606	-5.25562954139222e-141	1.21066363440447e-50	0.542857683005633	2.81952963449656e-85	5.3257946123942e-266	-4.63248834247313e-189	3.83115632459064e-74	5.35282438273172e-27	7.10736428676814e-99	-4.47222222222222e-306	2.63850345982067e-279	4.66630096453344e-239	-6.12261164035111e-09	1	4.77576290255435e-38	-8.7190802097966e-05	4.52072296242782e-11	-9.00161061868075e-137	-7.56122962184411e-50	-0.0362074154881353	-2.33789931415982e-10	1.939712881295e-05	-0.194108218424935	3.44710728829513e-87	6.39184129193633e-99	0.532885212134905	-7.6698449181676e-32	1.98945990742494e-159	6.70833333333333e-306	2.77586206896552e-306	7.99368668733833e-132	8.51322257337417e-181
"ZBTB33"	1.34147753836817e-167	3.46071662696168e-190	0.0334429670618784	-1	3.82797277000143e-143	-0.456392839179167	-1.70920919919861e-40	1.42052467911511e-21	-1	0.00133064428714	3.81507407960132e-61	-3.70361508287328e-43	1.04617886805067e-09	6.8477832614643e-05	7.60821344040779e-31	-1.00778875194404e-133	1.0433539466803e-113	1.74452146667342e-56	-3.32506737139827e-07	-1	2.20715300140754e-11	-0.46093133776375	9.00218278402532e-07	-4.04946429063e-34	-1.12062738774784e-10	-0.728481580452316	-0.0116781918517766	1.53708124417313e-09	0.715952885959769	1.10038520395032e-21	9.2012263787949e-21	0.795672207990333	-6.12042139963333e-07	1.97287100466359e-37	9.933898585765e-117	2.77586206896552e-306	2.9625296617723e-28	4.62576379741274e-38
"ZBTB7A"	2.51508808474039e-123	8.31629233698233e-197	0.36492194724125	-1	4.6e-306	-0.610765390958742	-6.032455898405e-67	1.97800707548137e-13	1	2.8597937640387e-25	1.51394727997254e-79	-1.85017791160417e-187	6.46545492271e-40	5.48360643036267e-93	4.59298949910171e-111	-4.47222222222222e-306	2.13220776851374e-89	3.80820981163449e-84	-1.23054370546008e-08	1	2.20085006224971e-32	2.11672986333933e-09	0.899259651990517	-1.26659074846692e-35	-1.27783090394588e-21	-0.2708993068362	-0.00648377359461417	0.109815010988821	-0.780837286163667	6.875827427455e-45	2.20691572250531e-77	0.896498826309193	-1.83003156503967e-34	9.39241477777667e-130	1.314919295565e-195	2.77586206896552e-306	1.95006529381936e-71	4.47682328650773e-54
"ZEB1"	5.99360713597192e-45	2.15444768793021e-133	0.291401949658123	-1	1.18862807503411e-100	-0.817977621756983	-4.34227875459785e-18	9.76668910410348e-10	0.986136772775093	1.57425899107363e-09	4.97627432769853e-50	-6.36447524245492e-40	2.65336629446431e-09	1.57548065560575e-10	2.07665236050728e-13	-2.75526478625067e-118	8.33262194503989e-54	3.528707798462e-56	0.000356764527266	-1	9.30829975491254e-08	-0.00386437756731324	2.81890857977656e-06	-1.98186182334795e-23	-3.57851219995733e-05	-0.869444575469254	-0.0144519211770222	0.303359721565385	-0.715952885959769	8.42885425806667e-11	2.64235343140767e-19	-1	-3.69002377952339e-09	2.43281699964742e-39	2.98938047881034e-72	1.24850760052753e-258	6.27527298409e-37	8.59493320325609e-23
"ZKSCAN1"	4.96456932965709e-66	7.50077463101029e-49	0.384095514212617	-1	2.86634885053923e-37	-0.19335200624698	-6.59952012006784e-12	3.24120353015366e-05	-1	0.00215199603853161	5.42234488682073e-11	-5.85842633159e-24	5.06536225711392e-07	0.00395667405305455	4.84343955085226e-13	-3.93101480551431e-42	9.90025011284259e-53	7.36623613087979e-17	0.281703171896331	0.997952330886215	4.12568736194593e-05	0.0450925735514842	7.03779304774483e-10	-5.40040119100545e-10	-0.00270350429418504	-0.869398329197426	-0.124094538565479	0.624939243212368	-0.508518871565535	0.00954809550241735	0.00433247651298064	-1	-0.00171007925163841	2.35920766238009e-05	1.10555245575789e-20	2.1873120306905e-81	1.09380606640173e-18	6.64137853788881e-07
"ZNF143"	1.62171512245767e-93	2.29894066743367e-174	0.318078373335167	-1	2.52742301660774e-122	-0.107763492835846	-6.91630760317906e-37	1.60805779813278e-11	1	1.182050567459e-17	4.20369034723685e-59	-5.13830388885333e-50	3.50739465174875e-13	3.92039790837301e-10	2.79721301816108e-27	-6.31260061140924e-76	2.58501976742729e-98	7.18171197698023e-65	-3.672651440269e-21	1	4.27703321355333e-15	-0.733403960716979	7.14807153588833e-07	-4.19220634386068e-55	-5.48084689038375e-29	-0.61698006984768	-7.90303677750517e-06	0.34684642917183	-0.859242924066125	1.09076823759586e-19	3.50440461449569e-18	0.543093538748469	-1.62828344634148e-10	2.5167240479019e-76	2.08472270681223e-128	2.77586206896552e-306	6.08475816865653e-20	2.46236880292819e-56
"ZNF217"	0.057595654273552	0.00789488181475238	0.0136804830479046	-1	-0.00616581370131579	0.127341618478078	-2.0459392218185e-09	-0.359590151868324	-0.982745842292541	-0.340315306953772	-0.867277726548969	5.23382824962846e-05	-0.964975323231157	-0.338270789478811	0.279312261285497	7.22585093970985e-08	-0.369932696928636	-0.150481450318524	0.497632033801333	-1	-0.958053273162185	0.0340654518561583	-0.622334700546245	-1.44486748570937e-08	-0.215995015545382	0.967190616787216	0.546189110391298	-1	0.434750797171269	-0.451974883442274	-0.952815105232358	-1	0.00172993811301947	-0.00260572436439722	-1.40001779112944e-05	-0.24572387494745	0.667535424452601	-6.05560753242094e-06
"ZNF263"	6.44e-306	5.03125e-306	0.10501522701049	-1	4.6e-306	-0.774708364463574	-3.79995137841818e-115	6.08615044186287e-40	0.0359193659652917	9.08466221202845e-80	9.63470460179544e-261	-9.12134409419864e-174	1.0117007270958e-67	5.8395135634766e-69	1.12737270251268e-60	-4.47222222222222e-306	3.93693112018141e-176	8.2896191233765e-206	-5.2832551478777e-24	1	4.705510779823e-33	-2.0000910703646e-26	3.51166289071422e-16	-9.66099274705522e-137	-5.95062456044382e-48	-0.002428171950155	-0.00129368271177186	0.0409813679805979	-0.0128313276559118	1.4701669880555e-84	3.22309353796725e-74	0.65064277152018	-1.30873003467755e-21	2.04348215166597e-278	6.70833333333333e-306	2.77586206896552e-306	1.036300700519e-108	1.61e-305
"ZNF274"	6.57004002305417e-62	5.03125e-306	0.603141959223032	-1	4.6e-306	-0.0116252140023195	-2.42868947461039e-56	2.8114312301775e-49	3.4039863245703e-22	9.19624808383575e-74	7.9985131617496e-176	-6.4435551822292e-54	3.13518424283061e-32	-1.30888272918713e-51	-4.536991851098e-09	-4.47222222222222e-306	1.04526159132542e-57	2.0125e-305	-1.05600886356035e-34	0.0070659748206201	4.95118407769165e-31	-4.3610108241686e-99	2.26967939235147e-26	-1.44848128642089e-131	-2.0255422818015e-45	-3.79531233760187e-08	-1.16088336504774e-07	3.7590573164739e-67	-0.110589224657667	3.995396552959e-67	3.44256951827215e-252	0.717489921767444	-7.97335087146967e-49	3.22e-305	6.70833333333333e-306	2.77586206896552e-306	1.03078115973395e-34	1.61e-305
"ZZZ3"	0.161940147053217	0.0876740633162379	0.304586120475928	-1	-0.0340005356967155	0.817977621756983	-0.202045558559513	-1	-1	-0.625093372941095	-1	-0.0200901751476462	-1	1.36320586914969e-16	0.000263383935672	-8.59570634832353e-17	0.0002199427038725	-0.0649129129287859	0.769294465665536	-1	-1	0.944167065286263	0.65688625658995	0.113099589724006	0.01386061180455	-0.867381932420413	0.630042004817227	0.0398586599366319	0.941254251156315	-0.452150666056286	-0.822128849276599	-1	-0.952612757855675	-0.549402288762307	-0.225585145510818	3.72510805595236e-20	0.243317206302703	-0.151040488808851
